"","name","aqi","idx","lat","lon","url","dominentpol","time","tz","t","h","p","pm10","so2","no2","pm25","co","o3","w","r","wd","d","time_estern","uvi","mepaqi","pm1","time_estern"
"884","Artillery College, Shenyang",NA,1251,"41.8336","123.542","http://aqicn.org/city/china/shenyang/paobingxueyuan/","","","+0800",30,27,1006,NA,NA,NA,NA,NA,NA,7.2,NA,210,9,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"885","Beiling, Shenyang",NA,1252,"41.8472","123.428","http://aqicn.org/city/china/shenyang/beiling/","","","+0800",30,27,1006,NA,NA,NA,NA,NA,NA,7.2,NA,210,9,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"886","Wenyi Road, Shenyang",NA,1253,"41.765","123.41","http://aqicn.org/city/china/shenyang/wenyilu/","","","+0800",30,27,1006,NA,NA,NA,NA,NA,NA,7.2,NA,210,9,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"887","Xiaoheyan, Shenyang",205,1254,"41.7775","123.478","http://aqicn.org/city/china/shenyang/xiaoheyan/","pm25","2017-03-25 01:00:00","+08:00",3,45,1020,118,18.8,42.1,205,9.1,9.8,1.8,NA,120,-8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"888","Taiyuan Street, Shenyang",181,1255,"41.7972","123.3997","http://aqicn.org/city/china/shenyang/taiyuanjie/","pm25","2017-03-25 01:00:00","+08:00",3,45,1020,113,34.5,43,181,11.8,7.8,1.8,NA,120,-8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"889","Ermao, Shenyang",NA,1256,"41.7806","123.3606","http://aqicn.org/city/china/shenyang/ermao/","","2015-12-11 10:00:00","+0800",-3,74,1027,69,22.3,19.2,160,10.2,28,3.1,NA,350,-7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"890","Liaoning University, Shenyang",251,1257,"41.9228","123.3783","http://aqicn.org/city/china/shenyang/liaoda/","pm25","2017-03-25 01:00:00","+08:00",3,45,1020,137,17.3,43,251,10.9,11,1.8,NA,120,-8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"891","Ganjingzi, Dalian",149,1258,"38.973888889","121.61194444","http://aqicn.org/city/china/dalian/ganjingzi/","pm25","2017-03-25 01:00:00","+08:00",4,56,1020,65,7.6,32.5,149,6.8,28.1,1.8,NA,290,-4,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"892","Zhoushuizi, Dalian",129,1259,"38.951111111","121.565","http://aqicn.org/city/china/dalian/zhoushuizi/","pm25","2017-03-25 01:00:00","+08:00",4,56,1020,61,12.2,19.7,129,7.3,28.1,1.8,NA,290,-4,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"893","Xinghai No 3 station, Dalian",99,1260,"38.885","121.56388889","http://aqicn.org/city/china/dalian/xinghaisanzhan/","pm25","2017-03-25 01:00:00","+08:00",4,56,1020,52,9.2,12.8,99,2.3,33.8,1.8,NA,290,-4,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"894","Qingniwa Bridge, Dalian",112,1261,"121.63305556","38.911944444","http://aqicn.org/city/china/dalian/qingniwaqiao/","pm25","2017-03-25 01:00:00","+08:00",4,56,1020,57,11.7,17.4,112,11.8,27.3,1.8,NA,290,-4,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"895","Fujiazhuang, Dalian",102,1262,"38.863888889","121.625","http://aqicn.org/city/china/dalian/fujiazhuang/","pm25","2017-03-25 01:00:00","+08:00",4,56,1020,47,8.2,14.2,102,5.5,26.9,1.8,NA,290,-4,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"896","Qixianling, Dalian",87,1263,"38.856111111","121.51805556","http://aqicn.org/city/china/dalian/qixianling/","pm25","2017-03-25 01:00:00","+08:00",4,56,1020,52,11.7,10.1,87,6.4,36.6,1.8,NA,290,-4,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"897","Lushun, Dalian",102,1264,"38.808055556","121.25888889","http://aqicn.org/city/china/dalian/lvshun/","pm25","2017-03-25 01:00:00","+08:00",4,56,1020,55,6.1,8.3,102,8.2,33.8,1.8,NA,290,-4,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"898","Jinzhou, Dalian",127,1265,"39.1311","121.7481","http://aqicn.org/city/china/dalian/jinzhou/","pm25","2017-03-25 01:00:00","+08:00",4,56,1020,64,8.7,14.2,127,6.4,24.8,1.8,NA,290,-4,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"899","BDA, Dalian",112,1266,"39.0511","121.7769","http://aqicn.org/city/china/dalian/kaifaqu/","pm25","2017-03-25 01:00:00","+08:00",4,56,1020,54,14.7,21.5,112,7.6,30.1,1.8,NA,290,-4,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"900","D&D Port, Dalian",137,1267,"121.9769","39.0631","http://aqicn.org/city/china/dalian/shuangdgang/","pm25","2017-03-25 01:00:00","+08:00",4,56,1020,52,16.3,13.8,137,6.4,26.9,1.8,NA,290,-4,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"901","Food Factory, Changchun",157,1268,"43.9167","125.323","http://aqicn.org/city/china/changchun/shipinchang/","pm25","2017-03-25 01:00:00","+08:00",-1,64,1020,70,22.8,23.8,157,13.6,27.7,4,NA,190,-7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"902","Bus Factory, Changchun",161,1269,"43.91","125.287","http://aqicn.org/city/china/changchun/kechechang/","pm25","2017-03-25 01:00:00","+08:00",-1,64,1020,78,68.3,32,161,12.7,18.7,4,NA,190,-7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"903","Institute of Posts and Telecommunications, Changchun",170,1270,"43.84","125.2786","http://aqicn.org/city/china/changchun/youdianxueyuan/","pm25","2017-03-25 01:00:00","+08:00",-1,64,1020,102,19.8,45.7,170,13.6,4.5,4,NA,190,-7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"904","Laodong Park, Changchun",166,1271,"43.8748","125.3649","http://aqicn.org/city/china/changchun/laodonggongyuan/","pm25","2017-03-25 01:00:00","+08:00",-1,64,1020,69,9.2,22.4,166,13.6,28.5,4,NA,190,-7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"905","Forest area, Changchun",160,1272,"43.8694","125.325","http://aqicn.org/city/china/changchun/yuanlinchu/","pm25","2017-03-25 01:00:00","+08:00",-1,64,1020,68,23.4,34.8,160,13.6,15.1,4,NA,190,-7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"906","Jinyuetan, Changchun",129,1273,"43.7878","125.454","http://aqicn.org/city/china/changchun/jingyuetan/","pm25","2017-03-25 01:00:00","+08:00",-1,64,1020,52,6.6,4.2,129,10,44.7,4,NA,190,-7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"907","Shuaiwanzi, Changchun",153,1274,"43.55","125.633","http://aqicn.org/city/china/changchun/shuaiwanzi/","pm25","2017-03-25 01:00:00","+08:00",-1,64,1020,69,4.1,11.5,153,11.8,19.5,4,NA,190,-7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"908","Economic Development Zone Sanitation Department, Changchun",160,1275,"43.8667","125.417","http://aqicn.org/city/china/changchun/jingkaiquhuanweichu/","pm25","2017-03-25 01:00:00","+08:00",-1,64,1020,93,8.7,35.2,160,14.5,7.4,4,NA,190,-7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"909","High-tech Zone Administrative Committee, Changchun",158,1276,"43.8167","125.25","http://aqicn.org/city/china/changchun/gaoxinquguanweihui/","pm25","2017-03-25 01:00:00","+08:00",-1,64,1020,103,3.6,53,158,12.7,4.1,4,NA,190,-7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"910","Daishan Park, Changchun",155,1277,"43.85","125.217","http://aqicn.org/city/china/changchun/daishangongyuan/","pm25","2017-03-25 01:00:00","+08:00",-1,64,1020,82,32,30.7,155,12.7,57.1,4,NA,190,-7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"911","Lingbei, Haerbin",129,1278,"45.755","126.542","http://aqicn.org/city/china/haerbin/lingbei/","pm25","2017-03-25 01:00:00","+08:00",0,64,1019,59,6.1,8.7,129,2.1,32.1,3.1,NA,180,-6,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"912","Songbei Commercial University, Haerbin",132,1279,"45.8167","126.561","http://aqicn.org/city/china/haerbin/songbeishangda/","pm25","2017-03-25 01:00:00","+08:00",0,64,1019,58,8.7,13.3,132,25.3,36.2,3.1,NA,180,-6,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"913","Acheng huining, Haerbin",112,1280,"45.5422","126.979","http://aqicn.org/city/china/haerbin/achenghuining/","pm25","2017-03-25 01:00:00","+08:00",0,64,1019,40,4.1,4.6,112,10,39.4,3.1,NA,180,-6,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"914","Nangang College Street, Haerbin",NA,1281,"45.7222","126.599","http://aqicn.org/city/china/haerbin/nangangxuefulu/","","2015-05-20 09:00:00","+0800",21,46,1004,28,0.6,23.4,53,3.2,2,7.2,NA,50,9,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"915","Taiping Hongwei Park, Haerbin",153,1282,"126.689","45.7733","http://aqicn.org/city/china/haerbin/taipinghongweigongyuan/","pm25","2017-03-25 01:00:00","+08:00",0,64,1019,54,11.2,17,153,4.6,52.6,3.1,NA,180,-6,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"916","Daowai Chengde Square, Haerbin",134,1283,"126.635","45.7667","http://aqicn.org/city/china/haerbin/daowaichengdeguangchang/","pm25","2017-03-25 01:00:00","+08:00",0,64,1019,67,16.8,17.9,134,9.1,17.1,3.1,NA,180,-6,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"917","Xiangfang Hongqi Street, Haerbin",139,1284,"45.7319","126.685","http://aqicn.org/city/china/haerbin/xiangfanghongqidajie/","pm25","2017-03-25 01:00:00","+08:00",0,64,1019,54,9.7,25.2,139,7.3,23.6,3.1,NA,180,-6,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"918","Dongli Heping Road, Haerbin",155,1285,"45.7258","126.646","http://aqicn.org/city/china/haerbin/donglihepinglu/","pm25","2017-03-25 01:00:00","+08:00",0,64,1019,55,11.2,19.2,155,1.2,30.1,3.1,NA,180,-6,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"919","Daoli Jianguo Road, Haerbin",158,1286,"45.7478","126.593","http://aqicn.org/city/china/haerbin/daolijianguolu/","pm25","2017-03-25 01:00:00","+08:00",0,64,1019,35,13.2,19.7,158,10,38.6,3.1,NA,180,-6,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"920","Pingfang Light Factory, Haerbin",109,1287,"45.61","126.615","http://aqicn.org/city/china/haerbin/pingfangdongqingchang/","pm25","2017-03-25 01:00:00","+08:00",0,64,1019,42,5.1,4.6,109,1,35.8,3.1,NA,180,-6,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"921","Hulan Normal College, Haerbin",139,1288,"45.9819","126.6106","http://aqicn.org/city/china/haerbin/hulanshizhuan/","pm25","2017-03-25 01:00:00","+08:00",0,64,1019,61,10.7,16,139,8.3,19.1,3.1,NA,180,-6,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"922","Provincial Academy of Agricultural Sciences, Haerbin",129,1289,"45.6842","126.6206","http://aqicn.org/city/china/haerbin/shengnongkeyuan/","pm25","2017-03-25 01:00:00","+08:00",0,64,1019,56,4.1,9.2,129,6.4,45.9,3.1,NA,180,-6,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"923","Mingzhu Plaza, Hefei",127,1290,"31.7848","117.196","http://aqicn.org/city/china/hefei/mingzhuguangchang/","pm25","2017-03-25 01:00:00","+08:00",8,100,1023,51,2.6,22.9,127,6.8,24,3.1,NA,260,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"924","Sanli Street, Hefei",153,1291,"31.8766","117.307","http://aqicn.org/city/china/hefei/sanlijie/","pm25","2017-03-25 01:00:00","+08:00",8,100,1023,63,3.1,25.2,153,7.3,18.7,3.1,NA,260,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"925","Hupo Compound, Hefei",149,1292,"117.259","31.8706","http://aqicn.org/city/china/hefei/huposhanzhuang/","pm25","2017-03-25 01:00:00","+08:00",8,100,1023,54,3.6,18.8,149,5.8,23.6,3.1,NA,260,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"926","Dongpu Reservoir, Hefei",117,1293,"31.9051","117.16","http://aqicn.org/city/china/hefei/dongpushuiku/","pm25","2017-03-25 01:00:00","+08:00",8,100,1023,38,2.1,19.7,117,5.9,32.1,3.1,NA,260,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"927","Changjiang middle road, Hefei",147,1294,"31.8572","117.25","http://aqicn.org/city/china/hefei/changjiangzhonglu/","pm25","2017-03-25 01:00:00","+08:00",8,100,1023,54,2.6,24.7,147,10,26.4,3.1,NA,260,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"928","Luyang District, Hefei",159,1295,"31.9438","117.266","http://aqicn.org/city/china/hefei/luyangqu/","pm25","2017-03-25 01:00:00","+08:00",8,100,1023,57,4.6,27,159,5.8,29.7,3.1,NA,260,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"929","Yaohai District, Hefei",149,1296,"31.8585","117.336","http://aqicn.org/city/china/hefei/yaohaiqu/","pm25","2017-03-25 01:00:00","+08:00",8,100,1023,54,3.1,19.7,149,6.7,22,3.1,NA,260,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"930","Baohe District, Hefei",154,1297,"31.7956","117.302","http://aqicn.org/city/china/hefei/baohequ/","pm25","2017-03-25 01:00:00","+08:00",8,100,1023,51,6.6,23.4,154,7.4,22.8,3.1,NA,260,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"931","Lake district, Hefei",152,1298,"31.7386","117.278","http://aqicn.org/city/china/hefei/binhuxinqu/","pm25","2017-03-25 01:00:00","+08:00",8,100,1023,52,5.1,38.4,152,8.3,23.6,3.1,NA,260,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"932","High-tech zone, Hefei",153,1299,"31.8516","117.124","http://aqicn.org/city/china/hefei/gaoxinqu/","pm25","2017-03-25 01:00:00","+08:00",8,100,1023,51,3.1,17,153,5.9,28.9,3.1,NA,260,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"933","Xidong, Xiamen",82,1300,"24.818055556","118.15694444","http://aqicn.org/city/china/xiamen/xidong/","pm25","2017-03-25 01:00:00","+08:00",17,82,1017,38,1.1,7.8,82,4.6,17.9,0.9,NA,40,14,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"934","Hongwen, Xiamen",82,1301,"24.476666667","118.15138889","http://aqicn.org/city/china/xiamen/hongwen/","pm25","2017-03-25 01:00:00","+08:00",17,82,1017,52,7.6,21.5,82,6.4,22,0.9,NA,40,14,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"935","Gulangyu, Xiamen",82,1302,"24.445833333","118.06361111","http://aqicn.org/city/china/xiamen/gulangyu/","pm25","2017-03-25 01:00:00","+08:00",17,82,1017,48,4.6,21.1,82,5.5,25.2,0.9,NA,40,14,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"936","Huli, Xiamen",NA,1303,"118.09416667","24.515","http://aqicn.org/city/china/xiamen/huli/","","","+0800",25,57,1009,NA,NA,NA,NA,NA,NA,1.8,NA,10,16,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"937","Jiangxi Foreign Affairs Office, Nanchang",61,1304,"28.6844","115.893","http://aqicn.org/city/china/nanchang/shengwaiban/","pm25","2017-03-25 01:00:00","+08:00",10,87,1024,30,2.6,21.5,61,11.8,10.6,0.9,NA,320,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"938","Provincial forestry company, Nanchang",34,1305,"28.6839","115.8886","http://aqicn.org/city/china/nanchang/shenglinyegongsi/","pm25","2017-03-25 01:00:00","+08:00",10,87,1024,11,2.1,9.2,34,6.4,16.3,0.9,NA,320,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"939","Institute of Forestry, Nanchang",25,1306,"115.813","28.7442","http://aqicn.org/city/china/nanchang/linkesuo/","pm25","2017-03-25 01:00:00","+08:00",10,87,1024,9,1.6,4.6,25,6.4,15.5,0.9,NA,320,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"940","Jingdong town government, Nanchang",38,1307,"28.6969","115.973","http://aqicn.org/city/china/nanchang/jingdongzhenzhengfu/","pm25","2017-03-25 01:00:00","+08:00",10,87,1024,15,3.6,9.2,38,7.3,15.9,0.9,NA,320,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"941","Contruction Industry College, Nanchang",50,1308,"28.6869","115.852","http://aqicn.org/city/china/nanchang/jiangongxuexiao/","pm25","2017-03-25 01:00:00","+08:00",10,87,1024,11,4.1,14.2,50,10,16.3,0.9,NA,320,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"942","Xianghu, Nanchang",17,1309,"28.6425","115.892","http://aqicn.org/city/china/nanchang/xianghu/","pm25","2017-03-25 01:00:00","+08:00",10,87,1024,10,1.6,14.7,17,7.3,12.6,0.9,NA,320,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"943","Martial Arts School, Nanchang",30,1310,"28.7994","115.742","http://aqicn.org/city/china/nanchang/wushuxuexiao/","pm25","2017-03-25 01:00:00","+08:00",10,87,1024,10,1.1,3.2,30,7.3,22,0.9,NA,320,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"944","Provincial Station, Nanchang",57,1312,"28.6844","115.931","http://aqicn.org/city/china/nanchang/shengzhan/","pm25","2017-03-25 01:00:00","+08:00",10,87,1024,20,2.6,7.4,57,9.1,20.4,0.9,NA,320,8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"945","Tobacco Factory, Zhengzhou",68,1313,"34.7545","113.681","http://aqicn.org/city/china/zhengzhou/yanchang/","pm25","2017-03-25 01:00:00","+08:00",10,28,1023,61,11.7,17.9,68,5.5,24.4,5.8,NA,310,-8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"946","Textile Machinery Factory, Zhengzhou",68,1314,"34.7745","113.641","http://aqicn.org/city/china/zhengzhou/zhengfangji/","pm25","2017-03-25 01:00:00","+08:00",10,28,1023,63,12.2,23.8,68,3.7,23.2,5.8,NA,310,-8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"947","Banking College, Zhengzhou",68,1315,"34.8019","113.675","http://aqicn.org/city/china/zhengzhou/yinxingxuexiao/","pm10","2017-03-25 01:00:00","+08:00",10,28,1023,68,13.2,21.5,57,7.3,17.9,5.8,NA,310,-8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"948","Water Supply Company, Zhengzhou",77,1316,"34.802","113.564","http://aqicn.org/city/china/zhengzhou/gongshuigongsi/","pm10","2017-03-25 01:00:00","+08:00",10,28,1023,77,10.7,22,57,5.5,19.5,5.8,NA,310,-8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"949","Economic Development Zone Management Committee, Zhengzhou",66,1317,"34.7187","113.727","http://aqicn.org/city/china/zhengzhou/jingkaiquguanwei/","pm10","2017-03-25 01:00:00","+08:00",10,28,1023,66,8.2,22,63,3.7,16.3,5.8,NA,310,-8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"950","No. 47 middle school, Zhengzhou",80,1318,"34.719","113.734","http://aqicn.org/city/china/zhengzhou/sishiqizhong/","pm25","2017-03-25 01:00:00","+08:00",10,28,1023,65,12.2,17,80,6.4,18.3,5.8,NA,310,-8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"951","City Monitoring Station, Zhengzhou",85,1319,"34.7496","113.5991","http://aqicn.org/city/china/zhengzhou/shijiancezhan/","pm25","2017-03-25 01:00:00","+08:00",10,28,1023,65,11.7,25.6,85,8.2,16.7,5.8,NA,310,-8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"952","Henan Medical University, Zhengzhou",82,1320,"34.7538","113.6356","http://aqicn.org/city/china/zhengzhou/heyida/","pm25","2017-03-25 01:00:00","+08:00",10,28,1023,156,8.2,17,82,6.4,17.1,5.8,NA,310,-8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"953","Gangli Reservoir, Zhengzhou",63,1321,"34.9162","113.6113","http://aqicn.org/city/china/zhengzhou/ganglishuiku/","pm25","2017-03-25 01:00:00","+08:00",10,28,1023,60,8.7,10.6,63,2.8,35,5.8,NA,310,-8,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"954","Economic Development Zone EPA, Changsha",102,1322,"113.0833","28.2325","http://aqicn.org/city/china/changsha/jingkaiquhuanbaoju/","pm25","2017-03-25 01:00:00","+08:00",9,87,1023,32,3.6,19.7,102,5.5,14.7,3.1,NA,20,7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"955","High-tech Zone EPA, Changsha",93,1323,"28.2189","112.8872","http://aqicn.org/city/china/changsha/gaokaiquhuanbaoju/","pm25","2017-03-25 01:00:00","+08:00",9,87,1023,25,2.6,9.2,93,8.2,16.3,3.1,NA,20,7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"956","Mapoling, Changsha",99,1324,"28.2053","113.0792","http://aqicn.org/city/china/changsha/mapoling/","pm25","2017-03-25 01:00:00","+08:00",9,87,1023,32,5.6,27,99,5.5,3.7,3.1,NA,20,7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"957","Hunan Normal University, Changsha",99,1325,"28.19","112.9394","http://aqicn.org/city/china/changsha/hunanshifandaxue/","pm25","2017-03-25 01:00:00","+08:00",9,87,1023,30,2.6,9.2,99,6.4,17.9,3.1,NA,20,7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"958","Yuqua District EPB, Changsha",85,1326,"28.1442","112.9956","http://aqicn.org/city/china/changsha/yuhuaquhuanbaoju/","pm25","2017-03-25 01:00:00","+08:00",9,87,1023,23,7.1,19.2,85,5.5,15.9,3.1,NA,20,7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"959","Wujialing, Changsha",114,1327,"28.2597","112.9792","http://aqicn.org/city/china/changsha/wujialing/","pm25","2017-03-25 01:00:00","+08:00",9,87,1023,35,4.1,12.4,114,6.4,17.1,3.1,NA,20,7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"960","New train station, Changsha",102,1328,"28.1944","113.0014","http://aqicn.org/city/china/changsha/huochexinzhan/","pm25","2017-03-25 01:00:00","+08:00",9,87,1023,28,6.1,20.6,102,9.1,13.9,3.1,NA,20,7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"961","Tianxin District EPB, Changsha",95,1329,"28.1178","112.9844","http://aqicn.org/city/china/changsha/tianxinquhuanbaoju/","pm25","2017-03-25 01:00:00","+08:00",9,87,1023,46,5.1,20.2,95,5.5,15.5,3.1,NA,20,7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"962","Hunan University of Traditional Chinese Medicine, Changsha",80,1330,"112.8908","28.1308","http://aqicn.org/city/china/changsha/hunanzhongyiyaodaxue/","pm25","2017-03-25 01:00:00","+08:00",9,87,1023,28,2.6,16,80,9.1,15.9,3.1,NA,20,7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"963","Shaping, Changsha",89,1331,"28.3586","112.9958","http://aqicn.org/city/china/changsha/shaping/","pm25","2017-03-25 01:00:00","+08:00",9,87,1023,30,3.6,4.2,89,6.4,18.3,3.1,NA,20,7,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"964","Zhenning Garden, Nanning",82,1332,"108.301","22.7875","http://aqicn.org/city/china/nanning/zhenninghuayuan/","pm25","2017-03-25 01:00:00","+08:00",23,88,1015,29,4.6,11.5,82,7.3,9.4,1.8,NA,110,21,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"965","Běihú, Nanning",80,1333,"22.8561","108.316","http://aqicn.org/city/china/nanning/beihu/","pm25","2017-03-25 01:00:00","+08:00",23,88,1015,44,5.1,8.7,80,10.9,12.2,1.8,NA,110,21,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"966","City Monitoring Station, Nanning",87,1334,"22.8225","108.321","http://aqicn.org/city/china/nanning/shijiancezhan/","pm25","2017-03-25 01:00:00","+08:00",23,88,1015,48,5.6,11.9,87,12.7,9.8,1.8,NA,110,21,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"967","Daziran Garden, Nanning",76,1335,"108.383","22.805","http://aqicn.org/city/china/nanning/daziranhuayuan/","pm25","2017-03-25 01:00:00","+08:00",23,88,1015,47,4.6,10.6,76,8.6,13.5,1.8,NA,110,21,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"968","Xianhu, Nanning",74,1336,"22.7906","108.439","http://aqicn.org/city/china/nanning/xianhu/","pm25","2017-03-25 01:00:00","+08:00",23,88,1015,41,6.1,9.6,74,12.7,12.6,1.8,NA,110,21,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"969","District Agricultural Vocational College, Nanning",70,1337,"22.8464","108.239","http://aqicn.org/city/china/nanning/qunongzhiyuan/","pm25","2017-03-25 01:00:00","+08:00",23,88,1015,44,5.6,20.6,70,10,11,1.8,NA,110,21,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"970","Yinghua jiayuan, Nanning",114,1338,"108.3275","22.735","http://aqicn.org/city/china/nanning/yinghuajiayuan/","pm25","2017-03-25 00:00:00","+08:00",24,83,1014,53,5.1,14.7,114,7.3,10.2,3.1,NA,150,21,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"971","Shajing town street committee, Nanning",87,1339,"22.7833","108.244","http://aqicn.org/city/china/nanning/shajingzhenjiedaoban/","pm25","2017-03-25 01:00:00","+08:00",23,88,1015,54,3.6,13.8,87,7.3,9.4,1.8,NA,110,21,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"972","Zhongzhai Port, Haikou",42,1340,"19.9507","110.576","http://aqicn.org/city/china/haikou/dongzhaigang/","pm25","2017-03-25 01:00:00","+08:00",23,94,1013,19,1.1,4.6,42,4.6,5.7,1.8,NA,130,22,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
"973","Hainan University, Haikou",30,1341,"20.0574","110.3232","http://aqicn.org/city/china/haikou/hainandaxue/","pm25","2017-03-25 01:00:00","+08:00",23,94,1013,23,3.1,4.2,30,4.6,18.7,1.8,NA,130,22,2017-03-24 14:24:34,NA,NA,NA,2017-03-24 22:01:19
